delta_mean,delta_std,delta_entropy,theta_mean,theta_std,theta_entropy,alpha_mean,alpha_std,alpha_entropy,beta_mean,beta_std,beta_entropy,gamma_mean,gamma_std,gamma_entropy,userId
9.29271928828,5.06693581614,-1720.13565504,6.4909350516,5.21454308907,-1737.75643242,4.63852761694,4.77600387304,-1747.06349199,2.66839108789,3.91068096234,-1744.5223073,1.56326411891,3.03276242737,-1740.33830615,1
9.33665984651,5.43735804528,-1820.32746126,6.49987206472,5.46279919065,-1837.36693104,4.60369179145,4.97209003681,-1844.25391527,2.65381245061,4.02124596456,-1841.74018802,1.54807403486,3.10662686051,-1837.70132822,1
9.37971488175,5.79815852388,-1924.24388813,6.50429059076,5.7128167063,-1940.74581829,4.56104296923,5.17089539841,-1945.00136293,2.62655491176,4.13809420185,-1942.63684415,1.53374777093,3.18010796264,-1938.6109057,1
9.42621550669,6.14581414931,-2032.03543241,6.50784611543,5.9615904659,-2048.07401295,4.51458675747,5.37137806288,-2050.03589281,2.59353932383,4.25807249417,-2047.72432022,1.51773995529,3.25491559216,-2043.70534124,1
9.48117713448,6.46992042717,-2142.06856941,6.51552593513,6.20114081742,-2157.70915108,4.46934588398,5.56901135923,-2158.14436837,2.55984146372,4.37820357789,-2155.79986602,1.49512724382,3.3324147276,-2151.90955487,1
9.54996146212,6.75977409058,-2252.34385774,6.53251849069,6.42324714172,-2267.57770282,4.43247326517,5.75684047616,-2267.31932487,2.52981992548,4.49501577194,-2264.88622996,1.46876065962,3.41036064211,-2261.21290313,1
9.63605227376,7.00761187899,-2360.74209166,6.56230094735,6.62160117695,-2375.45343166,4.41393279569,5.92552326893,-2375.03425645,2.50649154737,4.60508543811,-2372.52741461,1.44237015282,3.48623912926,-2369.19630983,1
9.73947764761,7.21446067597,-2466.48968249,6.6051102795,6.79585483277,-2480.46906605,4.42520100591,6.06660485532,-2479.9758471,2.49125996435,4.7070567481,-2477.55149643,1.42625002239,3.55614824753,-2474.43882368,1
9.85738133855,7.38903406912,-2570.3968053,6.65856049112,6.95097320764,-2583.38802487,4.46725795513,6.18131063405,-2582.73956701,2.49073943281,4.79865788986,-2580.41106662,1.4271833364,3.61839528648,-2577.27768186,1
9.98515940829,7.54176499771,-2673.50697128,6.71883212595,7.09322814367,-2685.26201262,4.52293987568,6.28354530776,-2684.60819177,2.50956968237,4.87903380349,-2682.12548595,1.43410318267,3.67715914517,-2679.06699545,1
10.1176943118,7.68147682165,-2776.39231303,6.78153997578,7.22814010442,-2786.71664375,4.57824751864,6.38376322063,-2786.40296004,2.53438381834,4.95557415336,-2783.76618228,1.4369873404,3.73635217227,-2780.96050248,1
10.2492294119,7.81368109662,-2878.36137687,6.84176812151,7.35914079013,-2887.14783321,4.62694545018,6.48492322391,-2887.47003151,2.55171207972,5.03385026902,-2884.93208293,1.43952037355,3.79452630365,-2882.29508698,1
10.376607357,7.94340200503,-2979.7027989,6.89604105307,7.49006167894,-2986.9202348,4.66970942276,6.58631577654,-2987.93121594,2.56385390043,5.11218112523,-2985.58785864,1.4456999161,3.85005871572,-2982.9537854,1
10.4999294383,8.07594976924,-3082.31536917,6.94314874868,7.62544819792,-3087.99377589,4.71144641918,6.68647725466,-3089.48120371,2.58010910565,5.18737437268,-3087.20984693,1.45591196842,3.90352026864,-3084.53191728,1
10.6192937337,8.21479404697,-3187.56455615,6.98272889787,7.76800280416,-3191.81595724,4.75034056098,6.78815018124,-3193.4643011,2.60608361074,5.25802177549,-3191.05753646,1.46959029121,3.95576450804,-3188.37472688,1
10.7333930956,8.36090367774,-3295.32661697,7.01452642054,7.91770856759,-3298.3569878,4.77853901516,6.89646031422,-3299.90079223,2.63209555554,5.32863045788,-3297.34180766,1.4811976344,4.00859227614,-3294.70380672,1
10.8427481824,8.51688415469,-3406.97676774,7.0396171261,8.07581636758,-3409.04859376,4.79241713707,7.01532980433,-3410.290872,2.64338933772,5.40690763071,-3407.79720636,1.4878267448,4.06371394244,-3405.13400803,1
10.9491998628,8.68687135886,-3525.24234201,7.06107008721,8.24397615189,-3526.65389305,4.79388437337,7.14650224638,-3527.45198983,2.64160597537,5.49381810677,-3525.10902655,1.49289973611,4.12139391681,-3522.28379986,1
11.0513490129,8.86990538911,-3649.40080066,7.08398410888,8.41669451094,-3650.45709157,4.7893889218,7.28500686848,-3650.73154479,2.64144612555,5.58228217945,-3648.3551409,1.49764853978,4.18093038662,-3645.41163236,1
11.1451190842,9.05987995255,-3775.19194996,7.11515184503,8.58185582399,-3776.10273171,4.78697724286,7.42125643214,-3775.8558686,2.64429012392,5.66924832719,-3773.40557709,1.49635017576,4.24212591834,-3770.54072047,1
11.2284530997,9.2535983287,-3900.30263345,7.16006009322,8.73173637698,-3901.14167223,4.79079983174,7.55054848395,-3900.47585412,2.64770218981,5.75419639709,-3898.02927953,1.48987890466,4.30352304746,-3895.37661444,1
11.3004761803,9.4495048124,-4023.58052619,7.21616984724,8.86698910358,-4024.38828301,4.79897709744,7.67330200844,-4023.49524431,2.64673365334,5.83816902272,-4021.08745031,1.48204909248,4.36338135662,-4018.6266584,1
11.3608483122,9.64656586167,-4144.3094495,7.27455434169,8.99391978396,-4145.18611743,4.80821997881,7.79113666144,-4144.26561082,2.63560098036,5.92296610977,-4141.91046054,1.47154939205,4.42181294649,-4139.58139483,1
11.4103657035,9.84677707086,-4263.74481343,7.32865445965,9.11959044042,-4264.85145291,4.82055883632,7.9043102618,-4264.01386165,2.61784736712,6.00811788951,-4261.74649982,1.46288881453,4.4782519624,-4259.40711638,1
11.4496766492,10.0518876864,-4383.0540081,7.37524291361,9.24811825903,-4384.58130764,4.84084921225,8.01126437917,-4383.82347361,2.60502816828,6.09034937402,-4381.70516297,1.45788598398,4.53310812361,-4379.32264606,1
11.4785812968,10.2594371666,-4500.95888557,7.41203051403,9.37938661063,-4503.07825567,4.87166401298,8.10924564453,-4502.32245448,2.60984287202,6.16438589894,-4500.3375043,1.4532909669,4.58696808398,-4498.14638604,1
11.4969710483,10.4656747939,-4615.46318751,7.43754905348,9.51168560258,-4618.27611318,4.90853704365,8.1987512826,-4617.46763854,2.63300156257,6.2286029827,-4615.48854667,1.45524136673,4.63717640516,-4613.56885936,1
11.5055226605,10.6728045024,-4727.94491252,7.45199663687,9.64655290455,-4731.483471,4.93882372978,8.28830054524,-4730.68755077,2.66497350527,6.28697888897,-4728.56015903,1.47005157828,4.68230217849,-4726.68778949,1
11.5048798289,10.8890439737,-4843.10902708,7.45673020287,9.78884117902,-4847.37035398,4.95663790079,8.38549423977,-4846.71124371,2.68488487369,6.35050219238,-4844.5075811,1.48708144496,4.72714312853,-4842.44978229,1
11.4951672447,11.1170770023,-4962.72678616,7.45354299407,9.93915641179,-4967.66207461,4.96148166396,8.49187082127,-4967.23373406,2.69287233959,6.41978082211,-4965.01515335,1.49638894341,4.77487802838,-4962.81742163,1
11.4764912751,11.3575617398,-5087.55575691,7.44499231484,10.0962809935,-5093.05988434,4.95698354422,8.60562422105,-5092.84928447,2.69095317184,6.494239726,-5090.65935532,1.49469842896,4.82649747258,-5088.48205172,1
11.4490559804,11.610407858,-5218.01710116,7.4339079232,10.258493053,-5223.92996562,4.95031581774,8.72280170116,-5223.7874656,2.68560093698,6.57141232782,-5221.59236619,1.49109357285,4.87961200256,-5219.43448878,1
11.4140493039,11.8676724964,-5350.41408845,7.42177992836,10.4203414576,-5356.52631215,4.94452193864,8.83849050332,-5356.25606029,2.68011614416,6.64779318648,-5353.97315724,1.48857146404,4.93197083242,-5351.80788224,1
11.372478773,12.1251867723,-5482.84727702,7.40723843171,10.5806874087,-5488.93853584,4.93375642203,8.95443753341,-5488.44855547,2.66524515248,6.72601367582,-5486.16139434,1.47929612475,4.98500301762,-5484.03904299,1
11.3245786348,12.3844188886,-5616.2828401,7.38769978198,10.7424720632,-5622.14865798,4.91247979725,9.07453392604,-5621.47505347,2.63750089922,6.80819374879,-5619.37723593,1.46329739664,5.03931828279,-5617.30239288,1
11.2706146362,12.6464951387,-5751.55272377,7.36102121108,10.9080429281,-5757.016052,4.87936333088,9.20016765402,-5756.26668541,2.60712552817,6.89134951258,-5754.38759176,1.44684503301,5.09391440879,-5752.3348541,1
11.2110958042,12.9113413515,-5888.89016888,7.32581276335,11.0784846871,-5893.8076956,4.83756519905,9.32985221229,-5893.07292263,2.59496853642,6.96840334961,-5891.11717592,1.43990015305,5.14647259366,-5889.07964398,1
11.1466641364,13.1784563694,-6028.30221276,7.28133419432,11.2541660806,-6032.56759669,4.79453964542,9.4598522661,-6031.84266045,2.59327655448,7.04254714367,-6029.69327107,1.43903931067,5.19811587523,-6027.65692409,1
11.0774677833,13.4496328542,-6171.02011659,7.22703402949,11.4366054416,-6174.56314496,4.75462509527,9.58923675201,-6173.7806764,2.5914152843,7.1179731493,-6171.50275595,1.43884174714,5.25047092924,-6169.4449159,1
11.0055729837,13.7193604149,-6314.39368873,7.16415329445,11.6221895499,-6317.19798961,4.7162693213,9.71705921359,-6316.31548047,2.57867170796,7.19655607077,-6314.02129001,1.42963010105,5.30466939881,-6312.03623828,1
10.935742897,13.9723387842,-6450.21105461,7.09645333472,11.8003133402,-6452.31765285,4.67752857001,9.83809188099,-6451.33205432,2.54674745698,7.27636203431,-6449.15272557,1.40504080372,5.35890593158,-6447.38719391,1
10.8719330885,14.1966412268,-6571.62666193,7.02749998005,11.9622863106,-6573.10095964,4.63414072375,9.94909084666,-6572.04409122,2.49530191419,7.35367993746,-6570.11402601,1.36511872298,5.41049422444,-6568.70324266,1
10.8171699448,14.386572515,-6675.39991693,6.96047482098,12.1035763179,-6676.31534673,4.5834260026,10.0488335408,-6675.23713343,2.43043044338,7.42502997249,-6673.71436361,1.31533221994,5.45722928325,-6672.72166334,1
10.8272619575,14.5052083091,-6763.89132319,6.92945877537,12.2079256626,-6764.31948778,4.54589779744,10.1300803005,-6763.2756181,2.37074754519,7.48620109096,-6762.27026618,1.27427771005,5.49618824366,-6761.52079596,1
10.8875248379,14.5771056522,-6845.79023672,6.92364738607,12.2910300327,-6845.78904613,4.51476708985,10.2028463052,-6844.84894942,2.32367100339,7.53999712666,-6844.24842215,1.2514965288,5.52894194371,-6843.46069788,1
10.9466877054,14.6501402016,-6927.86341392,6.91004969631,12.378421725,-6927.50870278,4.46934274367,10.2815435419,-6926.7514314,2.31457604074,7.58278373591,-6925.99661701,1.25145919511,5.55721760927,-6925.0975559,1
11.0043348798,14.7253606381,-7010.64942776,6.88910631643,12.470507105,-7010.07088113,4.42157259786,10.3616453565,-7009.48617903,2.32386701558,7.62130471124,-7008.2718853,1.25470090919,5.58558605786,-7007.40563281,1
11.0592102076,14.8008619675,-7092.16101412,6.86265809987,12.5644674967,-7091.52349949,4.39972341822,10.4301995562,-7090.96281395,2.3375690979,7.65853259178,-7089.4475839,1.25761282822,5.6139951478,-7088.68322581,1
11.1124002921,14.8775776968,-7173.61176176,6.8320715924,12.6608632149,-7173.07162673,4.39066263423,10.494208176,-7172.40706045,2.34196348413,7.69884499261,-7170.83148274,1.25829033199,5.64312402723,-7170.10998904,1
11.1656520472,14.957094058,-7256.99928054,6.79959266616,12.7605894277,-7256.65980675,4.39679684713,10.5543951352,-7255.81718659,2.34148580762,7.74175756356,-7254.32252455,1.2599070696,5.67293249773,-7253.55205578,1
11.2336158584,15.0233393185,-7338.67127917,6.81072870973,12.8361404383,-7338.44716837,4.42523825054,10.6050618151,-7337.5233473,2.34250017363,7.7835427426,-7336.18794592,1.26302695851,5.7019583887,-7335.35266561,1
11.3683005267,15.0278242605,-7412.15810677,6.906183045,12.8595144277,-7411.87741524,4.49722830658,10.6318543141,-7410.97232224,2.35443873359,7.81803425258,-7409.85023763,1.26248924566,5.72879156371,-7409.16092267,1
11.477016559,15.0304978312,-7471.18500395,7.00198433812,12.8681523833,-7470.77201497,4.55973086031,10.6512929619,-7469.91265359,2.37611031843,7.84208833415,-7468.93051501,1.2590441197,5.75086183337,-7468.54246463,1
11.5504613782,15.0329870197,-7511.76018959,7.07374222189,12.870784253,-7511.23799686,4.59983393463,10.6655647874,-7510.40807857,2.38186119891,7.86126806443,-7509.61168733,1.24945104246,5.76753592791,-7509.43752737,1
11.5917174142,15.0350408975,-7535.1071567,7.11507532372,12.8721801023,-7534.52676324,4.61819310026,10.6755550178,-7533.71380605,2.37804489789,7.87436656904,-7533.06203166,1.24064773193,5.77779478752,-7532.9706897,1
11.6068965133,15.0361741724,-7543.98777738,7.13014498705,12.8730286968,-7543.38802294,4.62288319252,10.6802438386,-7542.58452267,2.37700894287,7.87919375727,-7541.96823153,1.23635916098,5.78188148737,-7541.90056018,1
11.6041282002,15.0358614927,-7542.29004731,7.12750217631,12.8727447796,-7541.69344866,4.62238316201,10.6791927616,-7540.8875149,2.37659075296,7.87846025081,-7540.27112697,1.23653722657,5.78123942951,-7540.20143288,1
11.5973437509,15.0347149183,-7537.85293004,7.12151568988,12.8715269721,-7537.26266685,4.62168744376,10.676207143,-7536.45001467,2.37451240711,7.87684268707,-7535.84533315,1.23490606786,5.7800128552,-7535.77298275,1
11.5887237547,15.0325815689,-7531.72486604,7.11487287682,12.8690032074,-7531.13969248,4.62090875631,10.6720084401,-7530.31861582,2.37244157701,7.87436266278,-7529.73126859,1.23528354928,5.77775764587,-7529.64244803,1
11.5747876594,15.0275260252,-7520.65551803,7.10638969729,12.862620691,-7520.07127558,4.61912001673,10.6645553089,-7519.23724017,2.37204546494,7.86887014467,-7518.66273409,1.23872838892,5.77307830953,-7518.5526401,1
11.5586117918,15.018744004,-7505.70275989,7.10022146991,12.8512548489,-7505.10774173,4.61604122567,10.6547130654,-7504.25925885,2.37238953568,7.86119746855,-7503.68277943,1.23675093277,5.76815992743,-7503.60444277,1
11.5448101715,15.0073506139,-7490.12706141,7.09912250775,12.8366599804,-7489.51060994,4.61228990675,10.6446526972,-7488.65266222,2.37222191472,7.85338799839,-7488.06085764,1.23484155625,5.76303416667,-7487.99815788,1
11.5330712079,14.9923304066,-7473.02554625,7.10283899144,12.8180994901,-7472.37986414,4.60798877642,10.6336959445,-7471.52252491,2.37218432828,7.84481376798,-7470.89548421,1.239720853,5.75598041902,-7470.77065157,1
11.5215680108,14.9680763607,-7449.37018617,7.11318861493,12.7897580266,-7448.68633591,4.60323584777,10.6181658177,-7447.84876469,2.37240602018,7.83299326263,-7447.14673714,1.24647353122,5.7462991444,-7446.9365555,1
11.5127318592,14.9332310147,-7419.4690372,7.13066649327,12.7516974211,-7418.75366383,4.60149895091,10.5970417916,-7417.95605405,2.38380405279,7.8148888263,-7417.11354223,1.25259342602,5.73466545214,-7416.90347555,1
11.5086530294,14.8937970231,-7388.77170316,7.15089284305,12.7114719716,-7388.04928899,4.60683039223,10.5727335436,-7387.28400195,2.39458259681,7.79674319383,-7386.35494024,1.25419090167,5.7238383634,-7386.20843707,1
11.5085585886,14.8514204664,-7358.0591618,7.17154825364,12.6710220374,-7357.35438384,4.62016010216,10.5453744668,-7356.59659051,2.39706178448,7.78123486359,-7355.7279991,1.25525218421,5.71323627592,-7355.58610336,1
11.5120474526,14.8012888846,-7323.64672491,7.19366836557,12.626217956,-7322.9837974,4.64230355473,10.5119224236,-7322.21372295,2.39320387046,7.76605679048,-7321.53513953,1.25954619543,5.70084139673,-7321.29530937,1
11.519056993,14.7441851102,-7286.09127408,7.21561353616,12.5784177195,-7285.48916274,4.6705813688,10.4737518284,-7284.706033,2.39412611876,7.74821293734,-7284.18435724,1.26478935559,5.68738953407,-7283.85988141,1
11.528634258,14.6850215004,-7248.46430074,7.23455231904,12.5320450986,-7247.92638324,4.69878078358,10.4354263951,-7247.14361429,2.40891581331,7.72633457578,-7246.59636178,1.27037076321,5.67396538655,-7246.30841673,1
11.5408972354,14.6205508699,-7208.51451332,7.25075521984,12.4847610247,-7208.03645334,4.72447388539,10.3962110968,-7207.26083944,2.4394228611,7.69846669,-7206.52070687,1.28223317931,5.65840151114,-7206.30753514,1
11.5570578686,14.5439662023,-7162.04323444,7.26484959636,12.4321355547,-7161.61734612,4.74619340666,10.3535912361,-7160.83821165,2.46793349573,7.66776077245,-7159.87376451,1.30344574456,5.63844587648,-7159.55396233,1
11.5806355392,14.4403854457,-7100.38982809,7.27812119293,12.3650114211,-7100.01106508,4.76324864936,10.3014790187,-7099.19831744,2.49496879064,7.62954724122,-7098.00344011,1.33571777745,5.61048739511,-7097.30976048,1
11.615053498,14.2983573473,-7017.56279003,7.29147431819,12.2769675133,-7017.23412915,4.77296852442,10.2366479888,-7016.36748571,2.51091597182,7.58393144675,-7015.01340324,1.3621468137,5.57619426073,-7013.8815761,1
11.6609245775,14.1182034688,-6914.76003914,7.30718628469,12.1677873891,-6914.50009028,4.77384533351,10.1609902219,-6913.6410161,2.52270608595,7.5297580446,-6912.15148455,1.37898123009,5.53705166668,-6910.74762583,1
11.7135550649,13.9174061167,-6802.4796972,7.32891935288,12.0454525998,-6802.30137509,4.76899494072,10.0813661956,-6801.56040221,2.54071712554,7.46930948138,-6799.88949818,1.38832180433,5.49654189285,-6798.48813459,1
11.7668811075,13.7147347683,-6690.93348413,7.35970892546,11.9178617922,-6690.81382165,4.79693744062,9.98720430982,-6690.038812,2.56777309992,7.40633805183,-6688.29631547,1.39741838202,5.45645287495,-6687.02366612,1
11.8180656591,13.5162177727,-6582.80118011,7.39952866629,11.787282078,-6582.69778259,4.84742057057,9.88469081059,-6581.82430244,2.59621814982,7.34406508196,-6580.0712157,1.41217714746,5.41601695617,-6578.79502238,1
11.8681010879,13.314236399,-6473.45564884,7.44697322579,11.6496559186,-6473.34431303,4.89410722528,9.78275959503,-6472.5706645,2.61285862295,7.28472172056,-6470.82868852,1.42770664384,5.37477072714,-6469.36892765,1
11.9162043039,13.1087057881,-6362.55898905,7.4982749614,11.5066544597,-6362.45332986,4.93505864082,9.68190402742,-6361.94919177,2.62486388606,7.22593532925,-6360.21800121,1.43810375105,5.33404465546,-6358.64609507,1
